name,category,types,rating,review,city,lat,lng,review_count,review_avg_rating,user_ratings_total
"Banganga Lake","park","park | point_of_interest | establishment",4.4,"","mumbai",18.9458745,72.7937683,0,4.4,376
"Bhagwan Gautam Buddha Udyan","park","park | point_of_interest | establishment",4.2,"","mumbai",19.0084823,72.81508389999999,0,4.2,323
"Coconut Garden","park","park | point_of_interest | establishment",4.3,"","mumbai",18.911684,72.8065658,0,4.3,296
"Nadkarni Park","park","park | point_of_interest | establishment",4.1,"","mumbai",19.0156256,72.8626239,0,4.1,242
"Old Woman's Shoe","park","park | point_of_interest | establishment",4.4,"","mumbai",18.9556539,72.80571789999999,0,4.4,223
"Shastri Garden","park","park | point_of_interest | establishment",4.2,"","mumbai",19.0000095,72.81405149999999,0,4.2,178
"Nana Nani Park","park","park | point_of_interest | establishment",3.8,"","mumbai",18.9695942,72.84259349999999,0,3.8,168
"Holika Park","park","park | point_of_interest | establishment",4.2,"","mumbai",18.910965,72.811204,0,4.2,161
"Matoshree Ramabai Thackrey Udyan","park","park | point_of_interest | establishment",4.4,"","mumbai",18.9990874,72.8268174,0,4.4,157
"Tata Garden","park","park | point_of_interest | establishment",4.5,"","mumbai",18.9343125,72.8291875,0,4.5,146
"Park","park","park | point_of_interest | establishment",3.8,"","mumbai",18.9722406,72.8147472,0,3.8,145
"Nagre Jansam Park Kaaryalay","park","park | point_of_interest | establishment",3.8,"","mumbai",18.9643148,72.8192653,0,3.8,137
"Phoenix Palladium","shopping mall","shopping_mall | point_of_interest | establishment",4.5,"","mumbai",18.994459,72.825031,0,4.5,94365
"Wankhede Stadium","stadium","stadium | point_of_interest | establishment",4.5,"","mumbai",18.9388528,72.82576399999999,0,4.5,40653
"The Taj Mahal Palace, Mumbai","lodging","lodging | point_of_interest | establishment",4.7,"","mumbai",18.9216631,72.8332028,0,4.7,33511
"The St. Regis Mumbai","lodging","lodging | point_of_interest | establishment",4.6,"","mumbai",18.99448169999999,72.8240099,0,4.6,18024
"Four Seasons Hotel Mumbai","spa","spa | lodging | point_of_interest | establishment",4.5,"","mumbai",18.993915,72.8200655,0,4.5,15315
"Delhi Darbar","restaurant","restaurant | food | point_of_interest | establishment",4,"","mumbai",18.9238178,72.8317462,0,4,13317
"Aditi Veg Restaurant","restaurant","restaurant | food | point_of_interest | establishment",4.4,"","mumbai",19.0024167,72.8410267,0,4.4,11889
"The Oberoi, Mumbai","lodging","lodging | point_of_interest | establishment",4.7,"","mumbai",18.9268126,72.8201297,0,4.7,10898
"Copper Chimney Worli","restaurant","restaurant | point_of_interest | food | establishment",4.4,"","mumbai",18.9882861,72.8141704,0,4.4,10061
"Barbeque Nation - Mumbai - Worli","restaurant","restaurant | food | point_of_interest | establishment",4.3,"","mumbai",18.9912457,72.8144358,0,4.3,9665
"Dome SVP Stadium","stadium","stadium | point_of_interest | establishment",4.4,"","mumbai",18.9863678,72.8154765,0,4.4,9142
"Hotel Marine Plaza","lodging","lodging | point_of_interest | establishment",4.3,"","mumbai",18.9313358,72.8230561,0,4.3,6366
"Krishna Palace Hotel - Rooms | Restaurants | Banquets","lodging","lodging | point_of_interest | establishment",4.2,"","mumbai",18.9625139,72.8142301,0,4.2,4931
"Chinese N Grill","restaurant","restaurant | point_of_interest | food | establishment",4,"","mumbai",18.9549341,72.8338271,0,4,4809
"Chinchpokli Sarvajanik Utsav Mandal, Mumbai | Chinchpoklicha Chintamani | Chinchpoklichi AaiBhavani","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9880993,72.8332544,0,4.7,4417
"The Ambassador","lodging","lodging | point_of_interest | establishment",4.2,"","mumbai",18.93390149999999,72.82476989999999,0,4.2,3995
"Residency Hotel Fort, Mumbai","lodging","lodging | point_of_interest | establishment",4.3,"","mumbai",18.9351141,72.8335101,0,4.3,3853
"Café New York","cafe","cafe | bar | restaurant | food | point_of_interest | store | establishment",4.2,"","mumbai",18.9579953,72.8109848,0,4.2,3432
"Urmi Estate","point of interest","point_of_interest | establishment",4.3,"","mumbai",18.9977608,72.8287918,0,4.3,3363
"The Catholic Gymkhana Limited","church","church | place_of_worship | point_of_interest | establishment",4.3,"","mumbai",18.9494328,72.8204593,0,4.3,1116
"AFGHAN CHURCH COLABA (Official)","church","church | place_of_worship | point_of_interest | establishment",4.4,"","mumbai",18.906491,72.816388,0,4.4,927
"St. Paul’s Catholic Church","church","church | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",19.0081763,72.84254419999999,0,4.6,363
"St. Stephen’s Catholic Church","church","church | place_of_worship | point_of_interest | establishment",4.5,"","mumbai",18.96447879999999,72.8045461,0,4.5,320
"St. Joseph's R.C. Church","church","church | place_of_worship | point_of_interest | establishment",4.3,"","mumbai",18.89963269999999,72.81327399999999,0,4.3,289
"Our Lady of Dolours Church","church","church | place_of_worship | point_of_interest | establishment",4.4,"","mumbai",18.9439299,72.8255458,0,4.4,269
"St. Dominic Savio Church, Wadala East","church","church | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",19.0196912,72.863669,0,4.7,232
"St. Ignatius Church","church","church | place_of_worship | point_of_interest | establishment",4.5,"","mumbai",18.9825487,72.82856960000001,0,4.5,205
"The Church of Saint Mary The Virgin ( C.N.I )","church","church | place_of_worship | point_of_interest | establishment",4.5,"","mumbai",19.0064976,72.8373897,0,4.5,195
"St. Anne's Church","church","church | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9696853,72.8355535,0,4.7,175
"Sacred Heart Church, Worli","church","church | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",19.01502169999999,72.81936189999999,0,4.6,173
"Our Lady Of The Rosary Church","church","church | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",18.96724249999999,72.8449862,0,4.6,162
"Christ Church ( C.N.I )","church","church | place_of_worship | point_of_interest | establishment",4.4,"","mumbai",18.9692948,72.8314453,0,4.4,161
"Bombay Baptist Church","church","church | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9107228,72.8206447,0,4.7,157
"Wesley Church ( C.N.I )","church","church | place_of_worship | point_of_interest | establishment",4.2,"","mumbai",18.9220934,72.8310568,0,4.2,162
"St. Andrew's Cathedral","church","church | place_of_worship | point_of_interest | establishment",4.5,"","mumbai",18.9269409,72.83366819999999,0,4.5,158
"Rahator Memorial Methodist Church Parel","church","church | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",19.007041,72.83759359999999,0,4.6,153
"St. Mary's Orthodox Cathedral.","church","church | place_of_worship | point_of_interest | establishment",4.8,"","mumbai",19.0133145,72.8465733,0,4.8,134
"St. Francis Xavier’s Catholic Church","church","church | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",18.9491629,72.82338159999999,0,4.6,133
"Robinson Memorial Methodist Central Church","church","church | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",18.9717894,72.8309143,0,4.6,129
"Shri Mahalakshmi Devi Temple, Mumbai","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9774442,72.80642329999999,0,4.7,37412
"Ravindra Natya Mandir","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.3,"","mumbai",19.0153155,72.8306435,0,4.3,4817
"Shree Babulnath Mandir, Mumbai","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.8,"","mumbai",18.9587962,72.8085592,0,4.8,2611
"Phadke Wadi Ganpati Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9562974,72.8224444,0,4.7,1213
"Lalbaug Sarvajanik Utsav Mandal","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.5,"","mumbai",18.9944698,72.83738509999999,0,4.5,940
"Shri Venkateswara Balaji Mandir (Fanaswadi)","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.8,"","mumbai",18.9518751,72.8255528,0,4.8,547
"Sri Gururani Nagkanya (Yogini) and Sri Jimmy Nagputhra (Yogiraj) Trust Darshana Baithak Hall","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.99026229999999,72.8462193,0,4.7,430
"Trayambakeshwar Mahadev Temple","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9767483,72.8086874,0,4.7,359
"Khandoba Mandir","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9456615,72.79540899999999,0,4.7,322
"Shri Akkalkot Swami Samarth Maharaj Math - Mumbai","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",19.0093889,72.8326306,0,4.7,266
"Walkeshwar Shri Kashi Math Saunstan","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9460904,72.7933053,0,4.7,189
"Shri Santoshi Mata Mandir Trust","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.5,"","mumbai",18.9863238,72.831288,0,4.5,148
"Nath Gagangiri Maharaj Ashram......","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",18.9538169,72.8042031,0,4.6,140
"Arya Samaj Mumbai Kakadwadi","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.3,"","mumbai",18.9553613,72.82351469999999,0,4.3,136
"Zaoba Shri Ram Mandir","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9511707,72.8236913,0,4.7,125
"Shri Swami Samarth Math mahalaksmi","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.9,"","mumbai",18.9754951,72.80533009999999,0,4.9,106
"Shree Markandeshwar Mahadev Mandir","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9922321,72.8134611,0,4.7,97
"Shri Gaudapadacharya Matha - Kavale Matha - Walkeshwar Branch","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.8,"","mumbai",18.9462855,72.7937448,0,4.8,82
"Jari Mari Mata Mandir","hindu temple","hindu_temple | place_of_worship | point_of_interest | establishment",4.4,"","mumbai",18.9968364,72.8149358,0,4.4,85
"Muhammad Haji Saboo Siddique MusafirKhana","mosque","mosque | lodging | place_of_worship | point_of_interest | establishment",4.4,"","mumbai",18.9484786,72.8367658,0,4.4,3307
"Raudat Tahera","mosque","mosque | place_of_worship | point_of_interest | establishment",4.9,"","mumbai",18.9588772,72.8309251,0,4.9,3123
"Dawat-e-Hadiyah Badri Mahal","mosque","mosque | place_of_worship | point_of_interest | establishment",4.8,"","mumbai",18.9365057,72.83437099999999,0,4.8,2660
"Hazrat Peer Saiyed Ali Mira Datar Dargah","mosque","mosque | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",18.9706733,72.8479542,0,4.6,1517
"Mughal Masjid","mosque","mosque | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.9593653,72.8336538,0,4.7,1261
"Nawab Ayaz Masjid","mosque","mosque | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",18.9569143,72.8318281,0,4.6,769
"Hatemi Masjid, Mumbai (Dawoodi Bohra)","mosque","mosque | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",18.9721877,72.8434074,0,4.6,735
"Grant Road Masjid","mosque","mosque | place_of_worship | point_of_interest | establishment",4.3,"","mumbai",18.9617889,72.8163774,0,4.3,713
"Jamali Masjid, Mustafa Bazaar","mosque","mosque | place_of_worship | point_of_interest | establishment",4.5,"","mumbai",18.9760685,72.8409058,0,4.5,694
"Badri Masjid, Fort (Dawoodi Bohra)","mosque","mosque | place_of_worship | point_of_interest | establishment",4.9,"","mumbai",18.9365904,72.83421299999999,0,4.9,550
"Chuna Bhatti Markaz Masjid(چونا بَھَّٹی مرکز مسجد)","mosque","mosque | place_of_worship | point_of_interest | establishment",4.7,"","mumbai",18.955323,72.83318469999999,0,4.7,539
"Kinara Masjid Haji Ali Dargah","mosque","mosque | place_of_worship | point_of_interest | establishment",4.5,"","mumbai",18.9826649,72.8089026,0,4.5,509
"Fine Touch Mosque & Islamic Centre","mosque","mosque | place_of_worship | point_of_interest | establishment",4.8,"","mumbai",18.9725784,72.8228358,0,4.8,480
"Chabad India","synagogue","synagogue | place_of_worship | point_of_interest | establishment",4.6,"","mumbai",18.9165394,72.8276102,0,4.6,177
"Magen Hassidim Synagogue","synagogue","synagogue | place_of_worship | point_of_interest | establishment",4.3,"","mumbai",18.9755251,72.8267809,0,4.3,65
"Chabad Centre Mumbai (mazgaon)","synagogue","synagogue | place_of_worship | point_of_interest | establishment",4.9,"","mumbai",18.9707704,72.8429114,0,4.9,35
"Israil Mohalla","synagogue","synagogue | place_of_worship | point_of_interest | establishment",4,"","mumbai",18.9547457,72.8362154,0,4,34
"Tiphereth Israel Synagogue","synagogue","synagogue | place_of_worship | point_of_interest | establishment",4.8,"","mumbai",18.9810186,72.8255109,0,4.8,15
"Share Rason Synagogue Bene Israel","synagogue","synagogue | place_of_worship | point_of_interest | establishment",4.3,"","mumbai",18.9548022,72.8361858,0,4.3,15
"Mukesh jee 3","synagogue","synagogue | place_of_worship | point_of_interest | establishment",5,"","mumbai",18.9690277,72.8205186,0,5,1
"Ramdas Yadav","synagogue","synagogue | place_of_worship | point_of_interest | establishment",0,"","mumbai",18.9690277,72.8205186,0,0,0
"Heera Panna Shopping Centre","shopping mall","shopping_mall | point_of_interest | establishment",4,"","mumbai",18.9776648,72.8105094,0,4,10502
"CR2 Shopping Mall","shopping mall","shopping_mall | point_of_interest | establishment",4,"","mumbai",18.9265098,72.8225937,0,4,8295
"Westside - Army Navy Building, Fort, Mumbai","clothing store","clothing_store | shopping_mall | point_of_interest | store | establishment",4.3,"","mumbai",18.9279955,72.8309238,0,4.3,6632
"High Street Phoenix","shopping mall","shopping_mall | point_of_interest | establishment",4.3,"","mumbai",18.9948509,72.8252115,0,4.3,4695
"Atria The Millennium Mall","shopping mall","shopping_mall | point_of_interest | establishment",4.1,"","mumbai",18.9910708,72.8146496,0,4.1,4047
"Westside - Hughes Road, Mumbai","clothing store","clothing_store | shopping_mall | point_of_interest | store | establishment",4.2,"","mumbai",18.9587045,72.810431,0,4.2,3899
"Tewari Brothers","shopping mall","shopping_mall | point_of_interest | establishment",4.3,"","mumbai",18.9941283,72.8241719,0,4.3,3851
"Lifestyle Stores","shopping mall","shopping_mall | shoe_store | clothing_store | point_of_interest | store | establishment",4.1,"","mumbai",18.9952595,72.8238496,0,4.1,3762
"Jain Collection","shopping mall","shopping_mall | shoe_store | jewelry_store | clothing_store | point_of_interest | store | establishment",4.5,"","mumbai",18.949411,72.82558999999999,0,4.5,2573
"The Arcade Shopping Centre","shopping mall","shopping_mall | point_of_interest | establishment",4.1,"","mumbai",18.9142066,72.818443,0,4.1,2543
"Mirza Ghalib Municipal Market","shopping mall","shopping_mall | grocery_or_supermarket | store | food | point_of_interest | establishment",3.9,"","mumbai",18.9580508,72.82969589999999,0,3.9,2065
"INCS","shopping mall","shopping_mall | point_of_interest | establishment",4.4,"","mumbai",18.9050865,72.8067034,0,4.4,1864
"Ramesh Clothing Company | formerly Ramesh Tailors","shopping mall","shopping_mall | clothing_store | store | point_of_interest | establishment",4.6,"","mumbai",19.005672,72.84510449999999,0,4.6,1604
"Metro Plaza","shopping mall","shopping_mall | point_of_interest | establishment",4,"","mumbai",18.9236306,72.8319884,0,4,1562
"MINI-SO, Colaba Causeway","shopping mall","shopping_mall | point_of_interest | establishment",4.2,"","mumbai",18.9226715,72.8316565,0,4.2,1441
"City Centre Mumbai","shopping mall","shopping_mall | point_of_interest | establishment",4.1,"","mumbai",18.9680951,72.82388639999999,0,4.1,1231
"Rubberwala The Platinum Mall","shopping mall","shopping_mall | point_of_interest | establishment",4.4,"","mumbai",18.9604316,72.8243243,0,4.4,774
"Phoenix Mills","shopping mall","shopping_mall | point_of_interest | establishment",4.6,"","mumbai",18.9941406,72.82426699999999,0,4.6,512
"Khadi India","shopping mall","shopping_mall | point_of_interest | establishment",4.8,"","mumbai",18.9349504,72.8328958,0,4.8,486
"safa centre","shopping mall","shopping_mall | point_of_interest | establishment",4,"","mumbai",18.9477833,72.8330325,0,4,448
"Fitt Zone","clothing store","clothing_store | shopping_mall | store | point_of_interest | establishment",5,"","mumbai",19.0045757,72.845389,0,5,329
"Orchid City Centre Mumbai","shopping mall","shopping_mall | point_of_interest | establishment",4.1,"","mumbai",18.968118,72.82388600000002,0,4.1,313
"Trident Shopping Centre","shopping mall","shopping_mall | point_of_interest | establishment",4.5,"","mumbai",18.9275277,72.8211755,0,4.5,284
"Shrimant Dagdusheth Halwai Ganpati Mandir","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.8,"","pune",18.5164208,73.8561165,0,4.8,182933
"Shaniwar Wada","tourist attraction","tourist_attraction | point_of_interest | establishment",4.3,"","pune",18.5195841,73.85542079999999,0,4.3,129063
"P L Deshpande Garden","tourist attraction","tourist_attraction | park | point_of_interest | establishment",4.5,"","pune",18.4923958,73.83614779999999,0,4.5,31854
"Empress Botanical Garden","tourist attraction","tourist_attraction | point_of_interest | establishment",4,"","pune",18.5123005,73.8979112,0,4,14864
"ISKCON Pune Camp","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.7,"","pune",18.5203582,73.8796204,0,4.7,12330
"Raja Dinkar Kelkar Museum","museum","museum | tourist_attraction | point_of_interest | establishment",4.4,"","pune",18.51068549999999,73.8544307,0,4.4,12239
"Saras Baug","tourist attraction","tourist_attraction | point_of_interest | establishment",4.3,"","pune",18.5009133,73.8527869,0,4.3,11527
"Taljai Tekdi","tourist attraction","tourist_attraction | park | point_of_interest | establishment",4.6,"","pune",18.4756513,73.84363859999999,0,4.6,9135
"National War Memorial Southern Command","tourist attraction","tourist_attraction | point_of_interest | establishment",4.8,"","pune",18.5231259,73.8896668,0,4.8,9111
"Lal Mahal","tourist attraction","tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.5187433,73.8566483,0,4.5,8800
"Shree Omkareshwar Temple, Pune","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.7,"","pune",18.5199001,73.8489738,0,4.7,7013
"Mahadji Shinde Chhatri","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.4,"","pune",18.4916375,73.8972969,0,4.4,5773
"Osho Teerth Park","park","park | tourist_attraction | point_of_interest | establishment",4.1,"","pune",18.5358733,73.8906921,0,4.1,4923
"Shree Devdeveshwar Temple (Parvati Temple)","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.5,"","pune",18.4975732,73.84717169999999,0,4.5,4700
"Peshwe Energy Park","park","park | tourist_attraction | point_of_interest | establishment",4.3,"","pune",18.5023602,73.85223200000001,0,4.3,4184
"Shri Mahalaxmi Mandir, Pune","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.8,"","pune",18.49999,73.85407719999999,0,4.8,3809
"SkyJumper Amusement Park - Trampoline | Amanora Mall | Laser Tag | VR Games | Kids Soft Play| Birthday Parties | School Trips","amusement park","amusement_park | tourist_attraction | point_of_interest | store | establishment",4.9,"","pune",18.5190142,73.9340533,0,4.9,3054
"Joshi's Museum Of Miniature Railways","museum","museum | tourist_attraction | point_of_interest | store | establishment",4.1,"","pune",18.5015865,73.822345,0,4.1,2950
"Bagul Udyan","park","park | tourist_attraction | point_of_interest | establishment",4.2,"","pune",18.4910317,73.85089599999999,0,4.2,2948
"Yashwantrao Chavan Garden","tourist attraction","tourist_attraction | point_of_interest | store | establishment",4.1,"","pune",18.4929192,73.8537753,0,4.1,2882
"Blades of Glory Cricket Museum","museum","museum | tourist_attraction | point_of_interest | establishment",4.6,"","pune",18.4859379,73.8434206,0,4.6,2130
"Mahatma Phule Museum","museum","museum | tourist_attraction | point_of_interest | establishment",4.2,"","pune",18.5237118,73.8456291,0,4.2,2123
"Sadguru Shri Jangli Maharaj Samadhi Temple","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.7,"","pune",18.5265763,73.8504224,0,4.7,1979
"Tulshibaug Shri Ram temple","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.7,"","pune",18.5137617,73.85536479999999,0,4.7,1925
"Parvati Hill","tourist attraction","tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.4969411,73.8464995,0,4.5,1908
"Shree Trishunda Ganpati Mandir","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.8,"","pune",18.5216712,73.86184039999999,0,4.8,1447
"St. Xavier's Catholic Church","tourist attraction","tourist_attraction | church | place_of_worship | point_of_interest | establishment",4.5,"","pune",18.51308149999999,73.8762183,0,4.5,1237
"Butterfly Park","park","park | tourist_attraction | point_of_interest | establishment",3.5,"","pune",18.4859382,73.8522904,0,3.5,1227
"Peshwe Museum","museum","museum | tourist_attraction | point_of_interest | establishment",4.3,"","pune",18.4972404,73.8469023,0,4.3,1203
"St. Mary's Church","tourist attraction","tourist_attraction | church | place_of_worship | point_of_interest | establishment",4.6,"","pune",18.5079225,73.8844252,0,4.6,1171
"Mughal Garden","tourist attraction","tourist_attraction | point_of_interest | establishment",4.3,"","pune",18.4927315,73.83683330000001,0,4.3,1119
"Darshan Museum","museum","museum | tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.5240953,73.8764697,0,4.5,1008
"Nana Wada","tourist attraction","tourist_attraction | point_of_interest | establishment",4.3,"","pune",18.5182802,73.8561775,0,4.3,960
"Pavan Tours","tourist attraction","tourist_attraction | travel_agency | point_of_interest | establishment",3.5,"","pune",18.517301,73.84369540000002,0,3.5,886
"Zero Stone","tourist attraction","tourist_attraction | point_of_interest | establishment",4.4,"","pune",18.5230388,73.8762163,0,4.4,862
"INDIA METEOROLOGICAL DEPARTMENT OFFICE OF CLIMATE RESEARCH AND SERVICE (Shimla Office)","tourist attraction","tourist_attraction | point_of_interest | establishment",4.3,"","pune",18.5300673,73.849589,0,4.3,809
"Shree Ayyappa Temple Mandir","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.6,"","pune",18.5183298,73.8676177,0,4.6,768
"Shree Tarkeshwar Mandir","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.5,"","pune",18.5458548,73.8819838,0,4.5,749
"Shree Dulya Maruti Mandir","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.4,"","pune",18.516169,73.8627929,0,4.4,635
"Shree Navagraha Shani Mandir","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.5,"","pune",18.5197528,73.85626309999999,0,4.5,606
"Shitala Devi Temple","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.4,"","pune",18.5085098,73.85982899999999,0,4.4,483
"Anandvan","tourist attraction","tourist_attraction | park | point_of_interest | establishment",4.5,"","pune",18.4779041,73.9079919,0,4.5,452
"Church of Our Lady of Perpetual Help","tourist attraction","tourist_attraction | church | place_of_worship | point_of_interest | establishment",4.5,"","pune",18.5305471,73.8745345,0,4.5,390
"Taljai Watch Tower","tourist attraction","tourist_attraction | point_of_interest | establishment",4.4,"","pune",18.4842627,73.8470966,0,4.4,390
"Ohel David Synagogue(בית הכנסת אהל דוד)","synagogue","synagogue | tourist_attraction | place_of_worship | point_of_interest | establishment",4,"","pune",18.5192742,73.874652,0,4,302
"Muredha Nala Park","park","park | tourist_attraction | point_of_interest | establishment",4.1,"","pune",18.5132425,73.8862233,0,4.1,219
"Tribal Research & Training Institute","museum","museum | tourist_attraction | point_of_interest | establishment",4.4,"","pune",18.5297626,73.8858862,0,4.4,205
"Srujan Art Gallery","art gallery","art_gallery | tourist_attraction | point_of_interest | establishment",4.6,"","pune",18.5171275,73.84764539999999,0,4.6,192
"Gandhi National Memorial Society","tourist attraction","tourist_attraction | museum | point_of_interest | establishment",4.4,"","pune",18.5516227,73.9020893,0,4.4,187
"Forest Area Wanowrie","park","park | tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.4884072,73.91205839999999,0,4.5,179
"Chatushringi Hill","tourist attraction","tourist_attraction | point_of_interest | establishment",4.6,"","pune",18.5373893,73.82664590000002,0,4.6,155
"Hari Krishna Mandir","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.5,"","pune",18.5312318,73.8369656,0,4.5,143
"Parimal Udyan","park","park | tourist_attraction | point_of_interest | establishment",3.6,"","pune",18.5301051,73.8321332,0,3.6,146
"Khadki War Cemetery","cemetery","cemetery | tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.5520311,73.8566962,0,4.5,118
"Parvati sunset view point","tourist attraction","tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.4969344,73.8460747,0,4.5,115
"Prathamesh Park","park","park | tourist_attraction | point_of_interest | establishment",4,"","pune",18.4782388,73.9277664,0,4,119
"Kalubai Mandir","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.5,"","pune",18.489302,73.867088,0,4.5,105
"Rani LaxmiBai of Jhansi Statue","tourist attraction","tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.5226477,73.8481697,0,4.5,99
"Shri Waghjai goddess temple","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.3,"","pune",18.4875625,73.84018329999999,0,4.3,94
"AL HIJAZI TOURS & TRAVELS","travel agency","travel_agency | tourist_attraction | airport | lodging | place_of_worship | point_of_interest | establishment",4.8,"","pune",18.4730622,73.8913681,0,4.8,84
"Shree Swami Samartha Temple","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.6,"","pune",18.5117218,73.85638229999999,0,4.6,83
"Bund Garden Bandhara","tourist attraction","tourist_attraction | point_of_interest | establishment",4.2,"","pune",18.5431024,73.8832848,0,4.2,82
"Silkyworld Antiques Store","movie rental","movie_rental | book_store | tourist_attraction | home_goods_store | food | point_of_interest | store | establishment",4.5,"","pune",18.50711,73.87812,0,4.5,75
"Gadima Bungalow (पंचवटी | Panchawati) / Ga Di Madgulkar Bungalow (ग दि माडगूळकर निवासस्थान । घर । बंगला)","tourist attraction","tourist_attraction | point_of_interest | establishment",4.9,"","pune",18.5376992,73.850201,0,4.9,66
"Sangameshwar Temple","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.4,"","pune",18.5729137,73.8307901,0,4.4,69
"The Western Routes - Heritage Walk Meeting Point","tourist attraction","tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.5202524,73.85551889999999,0,4.5,67
"Trippers : villas , resorts and tour pacakages","travel agency","travel_agency | tourist_attraction | lodging | point_of_interest | establishment",5,"","pune",18.50011169999999,73.8340758,0,5,62
"Shri Saibaba Mandir","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.2,"","pune",18.5131194,73.8650497,0,4.2,65
"Deccan Gymkhana Karve Road","tourist attraction","tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.5150404,73.8410499,0,4.5,62
"JUNAVANE TRAVELS PVT. LTD. | Bus on Rent","travel agency","travel_agency | tourist_attraction | point_of_interest | establishment",4.5,"","pune",18.515891,73.846884,0,4.5,50
"Shree Ram Temple","hindu temple","hindu_temple | tourist_attraction | place_of_worship | point_of_interest | establishment",4.5,"","pune",18.5066307,73.85997309999999,0,4.5,47
"Love Pune Sign","tourist attraction","tourist_attraction | point_of_interest | establishment",4.2,"","pune",18.5187398,73.9333771,0,4.2,48
"Veena bridge (वीणा पूल)","tourist attraction","tourist_attraction | point_of_interest | establishment",4.7,"","pune",18.5190951,73.847794,0,4.7,37
