name,category,types,rating,review,city,lat,lng,review_count,review_avg_rating,user_ratings_total,interest_scores_json,interest_tags,interest_tag_count,interest_tags_json,intent_scores_json,intent_tags,intent_tag_count,intent_tags_json,clean_interest_tags,clean_interest_tag_count,clean_interest_tags_json,clean_intent_tags,clean_intent_tag_count,clean_intent_tags_json
Shri Raghavendra Swamy Math,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.3954983,78.4969043,0,4.7,1949,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Sri Shiridi Sai Baba Sansthan,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.4002712,78.514574,0,4.8,1740,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Shri Ahobilam Mutt,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4022667,78.51979879999999,0,4.7,1631,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Shivam Temple,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.6,,hyderabad,17.40257,78.5139047,0,4.6,1627,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Balaji Mandir,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4030275,78.4963686,0,4.7,1457,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Sri Ranganatha Swamy Devalayam,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.3695458,78.45127600000001,0,4.7,1425,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Raghavendra Swamy Temple,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3918571,78.4935721,0,4.8,1373,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Shri Hanuman Temple,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4535377,78.4397058,0,4.7,1350,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Sri Sai Baba Temple,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4273894,78.5050902,0,4.7,1062,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Ayyappa Devasthanam Mettuguda,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.4340595,78.5176634,0,4.8,1057,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Sri Kanaka Durga Nagalakshmi Devalayam,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.4008355,78.4759274,0,4.8,1005,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Sri Subrahmanya Swamy Temple,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4477212,78.50545290000001,0,4.7,936,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Ayyappa Swamy Aalayam,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.6,,hyderabad,17.3969842,78.51590279999999,0,4.6,791,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Guruvayur Sri Krishna Mandiram,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.397171,78.5170517,0,4.8,785,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Sai Baba Temple,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.6,,hyderabad,17.3863575,78.4397288,0,4.6,785,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Shirdi Sai Baba Temple,hindu temple,hindu_temple | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.43449649999999,78.4468708,0,4.7,717,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid-e-Azizia,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3958248,78.4428313,0,4.8,3279,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Shahi Masjid (Royal Mosque) Bagh -e- aam,mosque,mosque | place_of_worship | point_of_interest | establishment,4.9,,hyderabad,17.400595,78.4690316,0,4.9,987,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid-e-Quba مسجدِ قبا,mosque,mosque | place_of_worship | point_of_interest | establishment,4.9,,hyderabad,17.3915426,78.4266275,0,4.9,974,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Jamia Masjid Siddiambar Bazar,mosque,mosque | place_of_worship | point_of_interest | establishment,4.3,,hyderabad,17.3762644,78.4751084,0,4.3,945,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid-e-Mohammadia,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3773408,78.4264512,0,4.8,722,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid-E-Taqwa,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.4034933,78.4160473,0,4.8,697,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid e Mohammadia,mosque,mosque | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.3702626,78.5142362,0,4.7,685,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid-e-Kausar,mosque,mosque | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4173105,78.515716,0,4.7,680,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Idar-e-Milia Masjid,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3771463,78.49808159999999,0,4.8,643,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid-e-Jahan Ara,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3961575,78.44842489999999,0,4.8,604,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Madina Masjid,mosque,mosque | place_of_worship | point_of_interest | establishment,4.2,,hyderabad,17.4342508,78.504075,0,4.2,559,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Jamia Masjid,mosque,mosque | place_of_worship | point_of_interest | establishment,4.7,,hyderabad,17.4364052,78.4892065,0,4.7,548,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Jama Masjid Aliya,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3969107,78.4749724,0,4.8,540,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Madeena Masjid,mosque,mosque | place_of_worship | point_of_interest | establishment,4.8,,hyderabad,17.3924328,78.4325396,0,4.8,513,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Masjid-e-Baqi,mosque,mosque | place_of_worship | point_of_interest | establishment,4.9,,hyderabad,17.4072772,78.4458515,0,4.9,456,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Dargha Hazrat Nirale Shah Baba RA,synagogue,synagogue | place_of_worship | point_of_interest | establishment,5.0,,hyderabad,17.3558157,78.4352969,0,5.0,1,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Finus naze,synagogue,synagogue | place_of_worship | point_of_interest | establishment,5.0,,hyderabad,17.4218907,78.4321588,0,5.0,1,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Venkatram puram masjid road,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,hyderabad,17.3874659,78.4924474,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Hari Hara boys hostel,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,hyderabad,17.3710041,78.53095449999999,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Prince kirana general Store,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,hyderabad,17.443962,78.464843,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
फैक्ट्री कर्नाटक मिल प्रो,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,hyderabad,17.4422929,78.4688011,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Nikil,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,hyderabad,17.452753,78.492361,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
Emmaus JY Boys,synagogue,synagogue | place_of_worship | point_of_interest | establishment,0.0,,hyderabad,17.4403677,78.50358430000001,0,0.0,0,"{""culture"": 1.0}",culture,1,"[""culture""]","{""spiritual stop"": 0.67}",spiritual stop,1,"[""spiritual stop""]",culture,1,"[""culture""]",spiritual stop,1,"[""spiritual stop""]"
GVK One Mall,shopping mall,shopping_mall | point_of_interest | establishment,4.3,,hyderabad,17.4192427,78.448484,0,4.3,73272,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
INOX GVK One,movie theater,movie_theater | shopping_mall | point_of_interest | establishment,4.3,,hyderabad,17.4195273,78.4485986,0,4.3,28804,"{""shopping"": 0.7}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
City Center Mall,shopping mall,shopping_mall | point_of_interest | establishment,4.2,,hyderabad,17.4150974,78.4488686,0,4.2,26018,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Aziz Plaza,shopping mall,shopping_mall | point_of_interest | establishment,4.1,,hyderabad,17.3756513,78.47353640000001,0,4.1,22352,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
MCube Mall,shopping mall,shopping_mall | movie_theater | point_of_interest | establishment,4.0,,hyderabad,17.3717233,78.4297149,0,4.0,13511,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
R.S. Brothers,shopping mall,shopping_mall | clothing_store | point_of_interest | store | establishment,4.0,,hyderabad,17.432298,78.447636,0,4.0,13212,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
South India Shopping Mall Textile & Jewellery - Ameerpet,clothing store,clothing_store | shopping_mall | point_of_interest | store | establishment,4.0,,hyderabad,17.435323,78.44536070000001,0,4.0,12236,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67, ""jewelry shopping"": 0.67}",fashion shopping | jewelry shopping,2,"[""fashion shopping"", ""jewelry shopping""]",shopping,1,"[""shopping""]",fashion shopping | jewelry shopping,2,"[""fashion shopping"", ""jewelry shopping""]"
KLM Fashion Mall,shopping mall,shopping_mall | clothing_store | point_of_interest | store | establishment,3.9,,hyderabad,17.4319984,78.4478577,0,3.9,11591,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.79}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
CMR Shopping Mall,shopping mall,shopping_mall | point_of_interest | establishment,4.8,,hyderabad,17.4513962,78.5328215,0,4.8,11542,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
CMR Family Mall,shopping mall,shopping_mall | point_of_interest | establishment,4.5,,hyderabad,17.4418938,78.4957451,0,4.5,11359,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Max,shopping mall,shopping_mall | clothing_store | point_of_interest | store | establishment,4.0,,hyderabad,17.3943084,78.4415006,0,4.0,10711,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
Max,shopping mall,shopping_mall | clothing_store | point_of_interest | store | establishment,4.0,,hyderabad,17.4007057,78.4867245,0,4.0,7215,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
Next Galleria Mall Musarambagh,shopping mall,shopping_mall | point_of_interest | establishment,4.3,,hyderabad,17.3716094,78.5097998,0,4.3,7136,"{""shopping"": 1.0}",shopping,1,"[""shopping""]",{},,0,[],shopping,1,"[""shopping""]",,0,[]
Pvt market kothapet dilsukhnagar Hyderabad 500035,shopping mall,shopping_mall | point_of_interest | establishment,4.1,,hyderabad,17.367185,78.53851759999999,0,4.1,6915,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""street shopping"": 0.67, ""local shopping"": 0.67}",local shopping | street shopping,2,"[""local shopping"", ""street shopping""]",shopping,1,"[""shopping""]",local shopping | street shopping,2,"[""local shopping"", ""street shopping""]"
The Chennai Shopping Mall - Patny Center,shopping mall,shopping_mall | clothing_store | store | point_of_interest | establishment,4.1,,hyderabad,17.440306,78.4946757,0,4.1,6611,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67}",fashion shopping,1,"[""fashion shopping""]",shopping,1,"[""shopping""]",fashion shopping,1,"[""fashion shopping""]"
RS Brothers-Mehdipatnam,shopping mall,shopping_mall | jewelry_store | clothing_store | point_of_interest | store | establishment,3.9,,hyderabad,17.3947753,78.4364281,0,3.9,5878,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""fashion shopping"": 0.67, ""jewelry shopping"": 0.67}",fashion shopping | jewelry shopping,2,"[""fashion shopping"", ""jewelry shopping""]",shopping,1,"[""shopping""]",fashion shopping | jewelry shopping,2,"[""fashion shopping"", ""jewelry shopping""]"
Nagari Market,shopping mall,shopping_mall | point_of_interest | establishment,4.0,,hyderabad,17.3746652,78.4729846,0,4.0,5858,"{""shopping"": 1.0}",shopping,1,"[""shopping""]","{""street shopping"": 0.67, ""local shopping"": 0.67}",local shopping | street shopping,2,"[""local shopping"", ""street shopping""]",shopping,1,"[""shopping""]",local shopping | street shopping,2,"[""local shopping"", ""street shopping""]"
