name,category,rating,sentiment,city,lat,lng,review_count,review_avg_rating,user_ratings_total,has_review,review_length,popularity_signal
Butterfly Garden,park,4.3,0.5,hyderabad,17.4302795,78.47690589999999,0,4.3,656,0,0,6.487684
Santoshi Mata Temple,hindu temple,4.7,0.5,hyderabad,17.3838413,78.4890257,0,4.7,646,0,0,6.472346
Purani Haveli,museum,4.4,0.5,hyderabad,17.3666724,78.4828835,0,4.4,647,0,0,6.473891
Raymond's Tomb,tourist attraction,4.1,0.5,hyderabad,17.3647648,78.5151941,0,4.1,616,0,0,6.424869
"Southern Travels Pvt. Ltd. - Lakdikapul, Hyderabad",travel agency,4.0,0.5,hyderabad,17.4025855,78.4619015,0,4.0,606,0,0,6.408529
King Kothi Palace,tourist attraction,4.1,0.5,hyderabad,17.3929514,78.4808474,0,4.1,577,0,0,6.359574
"St FRANCIS OF ASSISI CHURCH, Ramnagar",tourist attraction,4.6,0.5,hyderabad,17.4124222,78.5070015,0,4.6,566,0,0,6.340359
ISKCON - Sri Sri Radha Gopinath Mandir,hindu temple,4.6,0.5,hyderabad,17.4420621,78.5054973,0,4.6,556,0,0,6.322565
Sri Akkanna Madanna Mahankali Temple,hindu temple,4.6,0.5,hyderabad,17.3544585,78.4763895,0,4.6,533,0,0,6.280396
Tiger Safari,tourist attraction,4.0,0.5,hyderabad,17.3533953,78.43951349999999,0,4.0,482,0,0,6.180017
Yaseen Overseas Umrah Haj Travel Agency Services,travel agency,4.5,0.5,hyderabad,17.4161049,78.4506827,0,4.5,413,0,0,6.025866
Hussain Sagar View Point,tourist attraction,4.5,0.5,hyderabad,17.4161054,78.48005549999999,0,4.5,402,0,0,5.998937
The Royal Tourism,tourist attraction,4.9,0.5,hyderabad,17.4340173,78.4551236,0,4.9,396,0,0,5.983936
CSI - St. George's Church,tourist attraction,4.6,0.5,hyderabad,17.3932732,78.47703059999999,0,4.6,390,0,0,5.968708
Deer Park,zoo,4.2,0.5,hyderabad,17.3486328,78.4467717,0,4.2,387,0,0,5.961005
JBS Jubliee bus stand,tourist attraction,4.3,0.5,hyderabad,17.4473725,78.49749820000001,0,4.3,384,0,0,5.953243
DoScience,tourist attraction,4.2,0.5,hyderabad,17.4325392,78.4770111,0,4.2,354,0,0,5.872118
Sri Dattatreya Temple,hindu temple,4.7,0.5,hyderabad,17.3541268,78.5308389,0,4.7,345,0,0,5.846439
Karmika Nagar Auto Stand,tourist attraction,4.2,0.5,hyderabad,17.4447699,78.4224989,0,4.2,341,0,0,5.834811
Nehru Centenary Tribal Museum,museum,4.2,0.5,hyderabad,17.40302849999999,78.4496918,0,4.2,333,0,0,5.811141
Mahindra Hills,tourist attraction,4.6,0.5,hyderabad,17.4524693,78.51849279999999,0,4.6,316,0,0,5.758902
Tahniyat Mahal,museum,4.5,0.5,hyderabad,17.3569455,78.47158499999999,0,4.5,272,0,0,5.609472
Gyan Bagh Palace,tourist attraction,4.1,0.5,hyderabad,17.3799704,78.46571949999999,0,4.1,258,0,0,5.556828
Tankbund Lakeview Point,tourist attraction,4.4,0.5,hyderabad,17.4286721,78.4866567,0,4.4,248,0,0,5.517453
Quba Tours And Travels - Hajj & Umrah Packages Hyderabad,tourist attraction,4.6,0.5,hyderabad,17.3584169,78.4791923,0,4.6,236,0,0,5.46806
Snake Park,park,3.8,0.5,hyderabad,17.3928471,78.45305929999999,0,3.8,231,0,0,5.446737
Sri Sankat Haran Hanuman Devalayam 🚩,hindu temple,4.8,0.5,hyderabad,17.3797312,78.4641882,0,4.8,196,0,0,5.283204
Rainbow Aluminum & Glass Work,tourist attraction,4.3,0.5,hyderabad,17.3746274,78.4293241,0,4.3,193,0,0,5.267858
Shiva Temple,hindu temple,4.6,0.5,hyderabad,17.4207785,78.4977004,0,4.6,187,0,0,5.236442
Vintage Cars & Buggies,museum,4.5,0.5,hyderabad,17.3553922,78.471803,0,4.5,184,0,0,5.220356
Veerabhadra Swamy Temple,hindu temple,4.7,0.5,hyderabad,17.3895645,78.49735179999999,0,4.7,119,0,0,4.787492
Neymath's Haveli,tourist attraction,4.3,0.5,hyderabad,17.3751721,78.4475001,0,4.3,88,0,0,4.488636
P.V. Narshimha Rao Statue,tourist attraction,4.6,0.5,hyderabad,17.4150135,78.46633829999999,0,4.6,84,0,0,4.442651
Buddha Statue - View Point,tourist attraction,4.4,0.5,hyderabad,17.4148766,78.4790536,0,4.4,76,0,0,4.343805
Nizams Art Gallery,tourist attraction,4.9,0.5,hyderabad,17.3615723,78.4701947,0,4.9,71,0,0,4.276666
Ark Tours | Best Tour Agency in Hyderabad | Best travel Agency in Hyderabad,tourist attraction,5.0,0.5,hyderabad,17.4389682,78.4815978,0,5.0,69,0,0,4.248495
Nizamia Observatory,tourist attraction,4.3,0.5,hyderabad,17.4319634,78.45250899999999,0,4.3,75,0,0,4.330733
Renuka Yellamma Temple,hindu temple,4.5,0.5,hyderabad,17.3687011,78.52448960000001,0,4.5,68,0,0,4.234107
National tourist service (SINCE 1971),tourist attraction,4.9,0.5,hyderabad,17.3741273,78.4766058,0,4.9,62,0,0,4.143135
Hyderabad Tour Packages -Serendipity Holidays,travel agency,4.7,0.5,hyderabad,17.4503089,78.446308,0,4.7,59,0,0,4.094345
Sri Mahankali Devalayam,hindu temple,4.7,0.5,hyderabad,17.3909897,78.4937607,0,4.7,54,0,0,4.007333
Aysha Car Travel Hyderabad - One Day City Tour Package & Car Rental,car rental,4.9,0.5,hyderabad,17.4199807,78.4636329,0,4.9,51,0,0,3.951244
Sri Laxmi Venkateswara Tours & travels,tourist attraction,5.0,0.5,hyderabad,17.3946738,78.4310595,0,5.0,45,0,0,3.828641
Crocodiles,park,4.3,0.5,hyderabad,17.3547448,78.4510785,0,4.3,50,0,0,3.931826
HK VACATIONS,tourist attraction,5.0,0.5,hyderabad,17.461907,78.44905709999999,0,5.0,43,0,0,3.78419
Tankbund View Point,tourist attraction,4.7,0.5,hyderabad,17.4140295,78.47037069999999,0,4.7,33,0,0,3.526361
NTR Garden Giant Wheel,tourist attraction,4.3,0.5,hyderabad,17.41131249999999,78.46606249999999,0,4.3,37,0,0,3.637586
Paradise Cross road,tourist attraction,4.2,0.5,hyderabad,17.4432902,78.4874663,0,4.2,37,0,0,3.637586
GREAT HOLIDAYS,travel agency,4.9,0.5,hyderabad,17.4067022,78.47777459999999,0,4.9,29,0,0,3.401197
Tyagayya Statue,tourist attraction,4.6,0.5,hyderabad,17.4160344,78.4802586,0,4.6,29,0,0,3.401197
Birla Mandir Hill Entry (* Only From Here),tourist attraction,4.6,0.5,hyderabad,17.4050412,78.46942349999999,0,4.6,28,0,0,3.367296
Secunderabad Flag Point,tourist attraction,4.1,0.5,hyderabad,17.4342517,78.50173439999999,0,4.1,33,0,0,3.526361
KASHYAPI PLANTS,tourist attraction,4.6,0.5,hyderabad,17.4303083,78.44791959999999,0,4.6,27,0,0,3.332205
Secunderabad West Metro Green Line,tourist attraction,4.7,0.5,hyderabad,17.433715,78.499212,0,4.7,26,0,0,3.295837
Go Nexo Holidays (OPC) Pvt Ltd,travel agency,5.0,0.5,hyderabad,17.4352313,78.5061795,0,5.0,23,0,0,3.178054
ALISON HOLIDAYS & EVENTS,tourist attraction,4.9,0.5,hyderabad,17.3930174,78.4730477,0,4.9,22,0,0,3.135494
Nampally Pigeon Spot,tourist attraction,4.5,0.5,hyderabad,17.3922104,78.4696632,0,4.5,24,0,0,3.218876
Photoshoot Point,tourist attraction,4.7,0.5,hyderabad,17.4098125,78.47154689999999,0,4.7,20,0,0,3.044522
Babu Jagjivan Ram Statue,tourist attraction,4.4,0.5,hyderabad,17.398408,78.4746444,0,4.4,23,0,0,3.178054
Sri Journeyhippo Tours And Travels,tourist attraction,5.0,0.5,hyderabad,17.413592,78.4904139,0,5.0,17,0,0,2.890372
KBR Lake,tourist attraction,4.4,0.5,hyderabad,17.4173876,78.4191281,0,4.4,23,0,0,3.178054
I Love OMC,tourist attraction,4.9,0.5,hyderabad,17.3824088,78.48268499999999,0,4.9,16,0,0,2.833213
Hyderabaddarshan (Tourism & Holidays Packages),travel agency,4.1,0.5,hyderabad,17.3941415,78.470529,0,4.1,23,0,0,3.178054
Statue of Salar Jung III,tourist attraction,4.4,0.5,hyderabad,17.37180709999999,78.4802284,0,4.4,20,0,0,3.044522
Walk way,tourist attraction,4.2,0.5,hyderabad,17.4091408,78.4713094,0,4.2,21,0,0,3.091042
Strikers Chowrasta,tourist attraction,5.0,0.5,hyderabad,17.4236817,78.51409029999999,0,5.0,12,0,0,2.564949
AL-Kamran Tour & Travels,tourist attraction,4.9,0.5,hyderabad,17.3927492,78.4666227,0,4.9,9,0,0,2.302585
Jiyaguda ka raja Pandal,tourist attraction,5.0,0.5,hyderabad,17.3656211,78.45290779999999,0,5.0,8,0,0,2.197225
Car service,car rental,4.4,0.5,hyderabad,17.3753971,78.4923371,0,4.4,14,0,0,2.70805
3 Giraffes,tourist attraction,4.8,0.5,hyderabad,17.4137435,78.46064559999999,0,4.8,9,0,0,2.302585
Hussain Sagar Lake View Sitting Place,tourist attraction,4.4,0.5,hyderabad,17.4221269,78.4652426,0,4.4,13,0,0,2.639057
Navayug Seva dal Kummari Basthi Ameerpet,tourist attraction,5.0,0.5,hyderabad,17.4356333,78.4463659,0,5.0,6,0,0,1.94591
LARGEST CRICKET BAT,tourist attraction,4.5,0.5,hyderabad,17.414803,78.4793416,0,4.5,10,0,0,2.397895
Alison Holidays & Events Hyd,tourist attraction,4.5,0.5,hyderabad,17.3950615,78.4760077,0,4.5,10,0,0,2.397895
Musical Water Fountain,tourist attraction,3.7,0.5,hyderabad,17.4188969,78.4666769,0,3.7,18,0,0,2.944439
Hyderabad Tours And Travels,travel agency,4.2,0.5,hyderabad,17.3900189,78.4421777,0,4.2,13,0,0,2.639057
Team bya Bajrangdal Youth association🚩,tourist attraction,5.0,0.5,hyderabad,17.3931165,78.5055706,0,5.0,5,0,0,1.791759
Eight piller point,tourist attraction,5.0,0.5,hyderabad,17.3549884,78.53033980000001,0,5.0,4,0,0,1.609438
Hikes And Miles,tourist attraction,5.0,0.5,hyderabad,17.3820487,78.5209343,0,5.0,3,0,0,1.386294
Tank bund Dove 🕊️🕊️🕊️ View,tourist attraction,5.0,0.5,hyderabad,17.4105825,78.4764314,0,5.0,2,0,0,1.098612
Blue Tent,tourist attraction,5.0,0.5,hyderabad,17.3989331,78.48142299999999,0,5.0,2,0,0,1.098612
Rock of jibraltar,tourist attraction,4.8,0.5,hyderabad,17.4155657,78.4751809,0,4.8,4,0,0,1.609438
Horticultural Department & Museum,tourist attraction,4.2,0.5,hyderabad,17.3993852,78.4690227,0,4.2,10,0,0,2.397895
Captured Patton Tank,tourist attraction,4.8,0.5,hyderabad,17.422377,78.4850326,0,4.8,4,0,0,1.609438
New Janata travels,tourist attraction,5.0,0.5,hyderabad,17.3556477,78.4342899,0,5.0,2,0,0,1.098612
TEAM NFYA,tourist attraction,5.0,0.5,hyderabad,17.4137022,78.5002243,0,5.0,2,0,0,1.098612
Nand Kishore House,tourist attraction,4.4,0.5,hyderabad,17.4352186,78.45728009999999,0,4.4,8,0,0,2.197225
TEAM VYC,tourist attraction,5.0,0.5,hyderabad,17.438975,78.4724782,0,5.0,2,0,0,1.098612
B. M. Birla Science Centre,museum,4.4,0.5,hyderabad,17.4044409,78.46954,0,4.4,10725,0,0,9.280426
Birla Planetarium,museum,4.2,0.5,hyderabad,17.4032767,78.4706855,0,4.2,1829,0,0,7.512071
Paradox Museum Hyderabad,museum,4.6,0.5,hyderabad,17.4198262,78.4572266,0,4.6,461,0,0,6.135565
Irram Manzil Palace,museum,4.2,0.5,hyderabad,17.4195715,78.454889,0,4.2,168,0,0,5.129899
Rail Museum,museum,4.0,0.5,hyderabad,17.3889738,78.4989717,0,4.0,167,0,0,5.123964
Parking Lot - Salarjung Museum,museum,4.4,0.5,hyderabad,17.3705064,78.4800114,0,4.4,133,0,0,4.89784
Saifabad Mint Museum,museum,4.4,0.5,hyderabad,17.4094922,78.4673267,0,4.4,127,0,0,4.85203
Aftab Mahal,museum,4.3,0.5,hyderabad,17.3559013,78.4714673,0,4.3,81,0,0,4.406719
Jagdish and Kamla Mittal Museum of Indian Art,museum,4.1,0.5,hyderabad,17.4063856,78.4854388,0,4.1,68,0,0,4.234107
Centenary Heritage Museum,museum,4.3,0.5,hyderabad,17.3969084,78.47452609999999,0,4.3,65,0,0,4.189655
Luxekashmir,museum,4.5,0.5,hyderabad,17.4159032,78.43667839999999,0,4.5,51,0,0,3.951244
HHEC Museum Shop,museum,3.9,0.5,hyderabad,17.3714697,78.4803409,0,3.9,49,0,0,3.912023
Salar Jung Museum Entry,museum,4.4,0.5,hyderabad,17.3722029,78.480614,0,4.4,42,0,0,3.7612
Marathi Granth Sangrahalay,library,4.6,0.5,hyderabad,17.3846377,78.4884896,0,4.6,31,0,0,3.465736
Archaeology and Museums Department,museum,4.4,0.5,hyderabad,17.3966813,78.4751299,0,4.4,27,0,0,3.332205
The Art museum,museum,4.7,0.5,hyderabad,17.371642,78.4805001,0,4.7,22,0,0,3.135494
Visual Quest India,museum,4.7,0.5,hyderabad,17.4237544,78.4363185,0,4.7,19,0,0,2.995732
Vasu apartments,museum,4.0,0.5,hyderabad,17.364807,78.51981099999999,0,4.0,24,0,0,3.218876
Strigifo,museum,5.0,0.5,hyderabad,17.4254985,78.450549,0,5.0,12,0,0,2.564949
India Art Festival,museum,5.0,0.5,hyderabad,17.3873813,78.4306285,0,5.0,12,0,0,2.564949
Zoo Train Booking And Departure,museum,4.0,0.5,hyderabad,17.3507008,78.44944,0,4.0,21,0,0,3.091042
Indian Textile & Mughul Glass Gallery,museum,4.8,0.5,hyderabad,17.3711979,78.4802694,0,4.8,13,0,0,2.639057
"Tourist Plaza(Interpretation Center), Bansilalpet stepwell",museum,4.3,0.5,hyderabad,17.4305335,78.493544,0,4.3,16,0,0,2.833213
Star Nandini Supari,museum,4.1,0.5,hyderabad,17.3754515,78.4665864,0,4.1,18,0,0,2.944439
KNC----27,museum,4.9,0.5,hyderabad,17.4561531,78.502956,0,4.9,7,0,0,2.079442
Jharokha Handicrafts (Jhalak Rajasthan Ki),museum,5.0,0.5,hyderabad,17.39878509999999,78.4833415,0,5.0,5,0,0,1.791759
Tahoor plaza,museum,4.5,0.5,hyderabad,17.3561188,78.4752366,0,4.5,10,0,0,2.397895
Heritage Gallery SBEye Hyderabad,museum,5.0,0.5,hyderabad,17.3948463,78.4752808,0,5.0,3,0,0,1.386294
Vishwaguru Basaveshwara statue,museum,4.5,0.5,hyderabad,17.4178249,78.4815211,0,4.5,8,0,0,2.197225
Japanese Gallery,museum,5.0,0.5,hyderabad,17.3719159,78.4813084,0,5.0,3,0,0,1.386294
The Gallery Cafe,art gallery,4.2,0.5,hyderabad,17.4202728,78.446649,0,4.2,2196,0,0,7.694848
Manglam Handicrafts Boutique(Handicrafts Emporium),art gallery,4.7,0.5,hyderabad,17.4108151,78.437064,0,4.7,1063,0,0,6.969791
Kalakriti Art Gallery,art gallery,4.4,0.5,hyderabad,17.420524,78.4467085,0,4.4,826,0,0,6.717805
Ideal images,art gallery,4.3,0.5,hyderabad,17.4299668,78.4448285,0,4.3,537,0,0,6.287859
Glow Arts Pvt. Ltd - Best Art Gallery in Hyderabad,art gallery,4.5,0.5,hyderabad,17.4294063,78.4246366,0,4.5,416,0,0,6.033086
Inspire Drawing Painting Institute Online Offline Hyderabad,art gallery,4.8,0.5,hyderabad,17.4001802,78.4873258,0,4.8,315,0,0,5.755742
"MS Maqta Art District, Blue Chowk",art gallery,4.1,0.5,hyderabad,17.4175145,78.4632342,0,4.1,264,0,0,5.57973
Inhabit,furniture store,4.4,0.5,hyderabad,17.4079343,78.44145309999999,0,4.4,238,0,0,5.476464
Shubha Drishti Ganapathy,art gallery,4.8,0.5,hyderabad,17.3648171,78.52177329999999,0,4.8,217,0,0,5.384495
Studio di Calligraphia (Handwriting & Calligraphy Classes & Services),art gallery,4.9,0.5,hyderabad,17.42481279999999,78.4441385,0,4.9,128,0,0,4.859812
Srishti Art Gallery,art gallery,4.4,0.5,hyderabad,17.43443,78.416507,0,4.4,117,0,0,4.770685
Sri Balaji Art Gallery & Idols,art gallery,4.3,0.5,hyderabad,17.42979009999999,78.4480493,0,4.3,117,0,0,4.770685
Sri Sri Parinaya Tanjore Paintings,art gallery,4.9,0.5,hyderabad,17.3687087,78.52647720000002,0,4.9,94,0,0,4.553877
Statue Makers ( G Pradeep Silpi),art gallery,4.9,0.5,hyderabad,17.4302582,78.42760969999999,0,4.9,89,0,0,4.49981
Chitrakala Art studio -Tanjore Paintings Oil Paintings,art gallery,4.8,0.5,hyderabad,17.4576844,78.4988759,0,4.8,84,0,0,4.442651
Digital Art Gallery,art gallery,5.0,0.5,hyderabad,17.3916645,78.43038760000002,0,5.0,73,0,0,4.304065
Artguru,art gallery,4.0,0.5,hyderabad,17.4268691,78.4466008,0,4.0,80,0,0,4.394449
M. Eshwariah Art Gallery,art gallery,4.5,0.5,hyderabad,17.44007239999999,78.43211,0,4.5,75,0,0,4.330733
ICONART Gallery,art gallery,4.4,0.5,hyderabad,17.4078787,78.4407511,0,4.4,74,0,0,4.317488
G P Birla Centre,art gallery,4.3,0.5,hyderabad,17.4030995,78.4703464,0,4.3,74,0,0,4.317488
Dhi Artspace,art gallery,4.6,0.5,hyderabad,17.4377261,78.451459,0,4.6,69,0,0,4.248495
Colors N Shades Institute of Drawing and Painting,art gallery,4.7,0.5,hyderabad,17.3725078,78.5186691,0,4.7,57,0,0,4.060443
Nirmala Birla Gallery,art gallery,4.3,0.5,hyderabad,17.4030316,78.4706064,0,4.3,55,0,0,4.025352
Gallery Space,art gallery,4.1,0.5,hyderabad,17.4135053,78.4221979,0,4.1,55,0,0,4.025352
Lion India (Picture Decor) Banjara Hills,art gallery,4.8,0.5,hyderabad,17.4241867,78.4483843,0,4.8,48,0,0,3.89182
Nehru Zoological Park,zoo,4.2,0.5,hyderabad,17.3507037,78.451787,0,4.2,101678,0,0,11.529576
NTR Gardens.,park,4.2,0.5,hyderabad,17.4130874,78.4697541,0,4.2,99515,0,0,11.508074
Lumbini Park,park,4.1,0.5,hyderabad,17.4093892,78.47202220000001,0,4.1,77850,0,0,11.262552
Indira Park,park,4.2,0.5,hyderabad,17.4139694,78.4839721,0,4.2,36038,0,0,10.492357
Padmarao Nagar Main Park,park,4.2,0.5,hyderabad,17.42543,78.5073048,0,4.2,8086,0,0,8.998013
Dog's Park,park,4.3,0.5,hyderabad,17.4312072,78.46357560000001,0,4.3,5006,0,0,8.518592
Mallesh Fruits,park,4.2,0.5,hyderabad,17.44458819999999,78.4466278,0,4.2,3168,0,0,8.061171
Srinagar Colony Park,park,4.2,0.5,hyderabad,17.429809,78.439673,0,4.2,2667,0,0,7.889084
Santosh Nagar Colony Park,park,4.1,0.5,hyderabad,17.3910689,78.4364899,0,4.1,2356,0,0,7.765145
Sri Nagar Colony Park,park,4.2,0.5,hyderabad,17.4304544,78.4424219,0,4.2,2184,0,0,7.689371
Madhura Nagar Park D-Block,park,4.2,0.5,hyderabad,17.4395984,78.4351975,0,4.2,2080,0,0,7.640604
Tank Bund Park,park,4.5,0.5,hyderabad,17.4146856,78.4790033,0,4.5,1912,0,0,7.556428
Gandhinagar Park,park,4.0,0.5,hyderabad,17.4127823,78.4897122,0,4.0,1686,0,0,7.430707
Kalyan Nagar Phase III Park,park,4.2,0.5,hyderabad,17.451086,78.42273899999999,0,4.2,1619,0,0,7.390181
HUSSAIN SAGAR WEST PARK,park,4.3,0.5,hyderabad,17.4285365,78.462322,0,4.3,1608,0,0,7.383368
Kundan Bagh Park,park,4.3,0.5,hyderabad,17.4345919,78.4591853,0,4.3,1602,0,0,7.379632
"Lake Front Park , Hussain Sagar",park,4.1,0.5,hyderabad,17.435044,78.4660849,0,4.1,1594,0,0,7.374629
Nehru Nagar Park,park,4.3,0.5,hyderabad,17.4447958,78.50414099999999,0,4.3,1538,0,0,7.338888
Dr. YSR Municipal Park,park,4.0,0.5,hyderabad,17.4132016,78.5112006,0,4.0,1462,0,0,7.288244
Barkatpura Park,park,4.3,0.5,hyderabad,17.3944084,78.4959757,0,4.3,1369,0,0,7.222566
NTR Memorial,park,4.3,0.5,hyderabad,17.4121138,78.4703174,0,4.3,1351,0,0,7.20934
Park,park,4.0,0.5,hyderabad,17.4415089,78.4436636,0,4.0,1280,0,0,7.155396
B Block Park,park,4.3,0.5,hyderabad,17.3660493,78.50995669999999,0,4.3,1168,0,0,7.063904
Chilkalguda Park,park,4.1,0.5,hyderabad,17.4248783,78.5053453,0,4.1,1139,0,0,7.038784
B K Guda Park,park,4.3,0.5,hyderabad,17.4465947,78.44623709999999,0,4.3,1102,0,0,7.005789
Necklace Road Lawns,park,4.3,0.5,hyderabad,17.4243543,78.46332919999999,0,4.3,1068,0,0,6.974479
Saleem Nagar Park 2,park,4.3,0.5,hyderabad,17.3721144,78.51257249999999,0,4.3,954,0,0,6.861711
Domalguda Park,park,3.8,0.5,hyderabad,17.4056243,78.4852988,0,3.8,936,0,0,6.842683
Hampshire Plaza Hotel,restaurant,4.0,0.5,hyderabad,17.4051207,78.4645687,0,4.0,57987,0,0,10.967991
Grand Hotel,restaurant,4.1,0.5,hyderabad,17.3879007,78.4770363,0,4.1,32738,0,0,10.396322
Vijaya Diagnostic Centre Himayathnagar - Pathology & Radiology Lab | Full Body Checkup,doctor,4.5,0.5,hyderabad,17.4041605,78.4798766,0,4.5,31568,0,0,10.359931
Alpha Hotel,restaurant,3.8,0.5,hyderabad,17.4345784,78.50066919999999,0,3.8,22532,0,0,10.022736
Lifestyle Stores,shopping mall,4.2,0.5,hyderabad,17.4361651,78.45700719999999,0,4.2,21482,0,0,9.975017
"Taj Krishna, Hyderabad",lodging,4.5,0.5,hyderabad,17.4164757,78.4496861,0,4.5,19407,0,0,9.873441
"ITC Kakatiya, a Luxury Collection Hotel, Hyderabad",lodging,4.6,0.5,hyderabad,17.432514,78.4573526,0,4.6,18700,0,0,9.836332
Barbeque Nation,restaurant,4.2,0.5,hyderabad,17.4151089,78.4500669,0,4.2,17639,0,0,9.777924
"Taj Deccan, Hyderabad",lodging,4.4,0.5,hyderabad,17.4179204,78.4507689,0,4.4,17243,0,0,9.75522
Bikanervala,restaurant,4.2,0.5,hyderabad,17.4107667,78.44983859999999,0,4.2,16808,0,0,9.72967
Ramakrishna Math,hindu temple,4.7,0.5,hyderabad,17.411668,78.4815366,0,4.7,16733,0,0,9.725198
Amrutha Castle,bar,4.0,0.5,hyderabad,17.4076886,78.469107,0,4.0,16167,0,0,9.690789
Parampara - Flavours Of India,restaurant,4.6,0.5,hyderabad,17.4150787,78.4501365,0,4.6,15893,0,0,9.673697
Blue Sea Tea & Snacks,cafe,4.4,0.5,hyderabad,17.4367841,78.5049468,0,4.4,15383,0,0,9.641083
Hussain Sagar Boating Point,point of interest,4.2,0.5,hyderabad,17.4104384,78.4729705,0,4.2,15085,0,0,9.621522
Marigold Hotel,lodging,4.4,0.5,hyderabad,17.4372519,78.454483,0,4.4,13236,0,0,9.490771
Best Western Ashoka ( Hotel & AC Banquets),bar,4.1,0.5,hyderabad,17.4039563,78.4653786,0,4.1,10990,0,0,9.304832
The Golkonda Hotel,lodging,4.2,0.5,hyderabad,17.4044783,78.4537234,0,4.2,10404,0,0,9.250042
"The Manohar, Hyderabad",lodging,3.5,0.5,hyderabad,17.4450755,78.4710829,0,3.5,8773,0,0,9.079548
"Taj Banjara, Hyderabad",lodging,4.2,0.5,hyderabad,17.409748,78.448753,0,4.2,8244,0,0,9.017362
10 Downing Street,bar,4.2,0.5,hyderabad,17.4362297,78.4571686,0,4.2,8241,0,0,9.016998
Hebron Church,church,4.8,0.5,hyderabad,17.4111306,78.4973629,0,4.8,1503,0,0,7.315884
St. Anthony's Shrine,church,4.8,0.5,hyderabad,17.4348854,78.5200777,0,4.8,1372,0,0,7.224753
"Hope Unlimited Church, Hyderbad",church,4.7,0.5,hyderabad,17.4138501,78.4215624,0,4.7,1371,0,0,7.224025
Shrine of Our Lady Of Health,church,4.8,0.5,hyderabad,17.4069866,78.4560001,0,4.8,1056,0,0,6.96319
Baptist Church Hyderabad,book store,4.7,0.5,hyderabad,17.396087,78.48932239999999,0,4.7,852,0,0,6.74876
CSI Centenary Wesley Church,church,4.6,0.5,hyderabad,17.3902062,78.48358089999999,0,4.6,676,0,0,6.517671
Centenary Methodist English Church,church,4.7,0.5,hyderabad,17.3944433,78.47214629999999,0,4.7,595,0,0,6.390241
"Hope Unlimited Church, Secunderabad",church,4.8,0.5,hyderabad,17.4470201,78.4950996,0,4.8,539,0,0,6.291569
Baptist Church Dilsukhnagar,church,4.4,0.5,hyderabad,17.3701816,78.5213122,0,4.4,541,0,0,6.295266
"St. Alphonsus Church Banjara Hills, Hyderabad",church,4.6,0.5,hyderabad,17.4168592,78.44346259999999,0,4.6,513,0,0,6.242223
Laymen's Evangelical Fellowship,church,4.8,0.5,hyderabad,17.4130867,78.4591586,0,4.8,450,0,0,6.111467
Lutheran Church,church,4.6,0.5,hyderabad,17.4038941,78.4663676,0,4.6,368,0,0,5.910797
"C.S.I ST. JOHN THE BAPTIST Church, Secunderabad",church,4.5,0.5,hyderabad,17.442693,78.506417,0,4.5,352,0,0,5.866468
Prayer Power Church,church,4.7,0.5,hyderabad,17.4142971,78.5085158,0,4.7,342,0,0,5.83773
ROCK CHURCH HYDERABAD,church,4.5,0.5,hyderabad,17.4042451,78.4479972,0,4.5,321,0,0,5.774552
Andhra Christian Theological College,church,4.6,0.5,hyderabad,17.4166762,78.4882494,0,4.6,275,0,0,5.620401
St. Thomas' Tamil Cathedral,church,4.6,0.5,hyderabad,17.4348884,78.50001329999999,0,4.6,267,0,0,5.590987
Secunderabad-Hyderabad Orthodox & Mar Thoma Syrian Churches,church,4.6,0.5,hyderabad,17.4446445,78.4987337,0,4.6,254,0,0,5.541264
Holy Trinity Church,church,4.6,0.5,hyderabad,17.4405285,78.4652322,0,4.6,217,0,0,5.384495
St. Stanislaus Catholic Church,church,4.4,0.5,hyderabad,17.3645859,78.5234838,0,4.4,213,0,0,5.365976
Sri Yellamma Pochamma Devasthanam,hindu temple,4.7,0.5,hyderabad,17.4474897,78.4491142,0,4.7,22623,0,0,10.026767
Shri Ujjaini Mahakali Devasthanam,hindu temple,4.8,0.5,hyderabad,17.4367679,78.4910518,0,4.8,9578,0,0,9.167328
TTD Sri Venkateswara Swami Temple,hindu temple,4.7,0.5,hyderabad,17.4061221,78.4789517,0,4.7,6112,0,0,8.718173
"Shri Bhagya Laxmi Mandir, Charminar",hindu temple,4.7,0.5,hyderabad,17.36145759999999,78.4747661,0,4.7,5947,0,0,8.69081
Shri Raghavendra Swamy Math,hindu temple,4.7,0.5,hyderabad,17.3954983,78.4969043,0,4.7,1949,0,0,7.575585
Sri Shiridi Sai Baba Sansthan,hindu temple,4.8,0.5,hyderabad,17.4002712,78.514574,0,4.8,1740,0,0,7.462215
Shri Ahobilam Mutt,hindu temple,4.7,0.5,hyderabad,17.4022667,78.51979879999999,0,4.7,1631,0,0,7.397562
Shivam Temple,hindu temple,4.6,0.5,hyderabad,17.40257,78.5139047,0,4.6,1627,0,0,7.395108
Balaji Mandir,hindu temple,4.7,0.5,hyderabad,17.4030275,78.4963686,0,4.7,1457,0,0,7.284821
Sri Ranganatha Swamy Devalayam,hindu temple,4.7,0.5,hyderabad,17.3695458,78.45127600000001,0,4.7,1425,0,0,7.262629
Raghavendra Swamy Temple,hindu temple,4.8,0.5,hyderabad,17.3918571,78.4935721,0,4.8,1373,0,0,7.225481
Shri Hanuman Temple,hindu temple,4.7,0.5,hyderabad,17.4535377,78.4397058,0,4.7,1350,0,0,7.2086
